timestamp,identity_id,resource,action
2024-12-12 16:38:00,EMP143,dns.internal,WRITE
2024-12-19 08:13:00,EMP143,firewall.rules,LIST
2024-12-21 03:08:00,EMP143,aws_s3_bucket,MODIFY
2024-12-21 01:37:00,EMP144,aws_ec2,WRITE
2024-12-04 22:28:00,EMP144,okta_apps,READ
2024-12-10 19:21:00,EMP144,confluence.wiki,MODIFY
2024-12-24 06:34:00,EMP144,github.enterprise,WRITE
2024-12-14 04:12:00,EMP144,ad_groups,DELETE
2024-12-12 17:22:00,EMP144,hr_database.employees,LIST
2024-12-14 22:07:00,EMP144,firewall.rules,READ
2024-12-17 13:33:00,EMP144,github.enterprise,READ
2024-12-23 19:17:00,EMP144,okta_users,WRITE
2024-12-02 01:36:00,EMP144,hr_database.salaries,MODIFY
2024-12-13 23:52:00,EMP144,okta_apps,LIST
2024-12-17 17:55:00,EMP144,ssl.certificates,READ
2024-12-17 14:48:00,EMP144,okta_users,LIST
2024-12-20 12:25:00,EMP144,confluence.wiki,EXECUTE
2024-12-06 05:00:00,EMP144,okta_apps,DELETE
2024-12-01 18:44:00,EMP144,okta_apps,DELETE
2024-12-24 16:45:00,EMP144,source-code,DELETE
2024-12-08 09:54:00,EMP144,hr_database.employees,EXECUTE
2024-12-06 17:07:00,EMP144,hr_database.employees,WRITE
2024-12-10 17:15:00,EMP144,ad_groups,READ
2024-12-09 04:56:00,EMP144,firewall.rules,WRITE
2024-12-08 01:41:00,EMP144,hr_database.employees,WRITE
2024-12-21 03:00:00,EMP144,confluence.wiki,EXECUTE
2024-12-11 19:23:00,EMP144,firewall.rules,READ
2024-12-14 23:08:00,EMP145,hr_database.employees,DELETE
2024-12-21 10:03:00,EMP145,hr_database.salaries,READ
2024-12-09 07:46:00,EMP145,financial-records,WRITE
2024-12-22 00:34:00,EMP145,hr_database.employees,DELETE
2024-12-23 23:47:00,EMP145,aws_ec2,LIST
2024-12-21 08:55:00,EMP145,firewall.rules,MODIFY
2024-12-27 17:13:00,EMP145,vpn.gateway,LIST
2024-12-07 10:17:00,EMP145,okta_groups,DELETE
2024-12-15 12:09:00,EMP145,firewall.rules,WRITE
2024-12-16 11:09:00,EMP145,production-secrets,READ
2024-12-06 05:29:00,EMP145,github.enterprise,WRITE
2024-12-24 18:31:00,EMP145,okta_apps,WRITE
2024-12-10 09:01:00,EMP145,firewall.rules,WRITE
2024-12-20 12:43:00,EMP145,okta_users,WRITE
2024-12-14 04:04:00,EMP145,aws_s3_bucket,WRITE
2024-12-04 20:25:00,EMP145,source-code,MODIFY
2024-12-25 04:46:00,EMP145,jira.projects,READ
2024-12-13 03:24:00,EMP145,vpn.gateway,READ
2024-12-27 00:48:00,EMP145,aws_ec2,MODIFY
2024-12-25 04:15:00,EMP145,ad_groups,READ
2024-12-20 04:40:00,EMP145,hr_database.employees,READ
2024-12-24 03:34:00,EMP145,ad_users,EXECUTE
2024-12-25 04:30:00,EMP146,okta_apps,DELETE
2024-12-11 05:19:00,EMP146,source-code,LIST
2024-12-18 07:03:00,EMP146,aws_iam,MODIFY
2024-12-04 20:34:00,EMP146,hr_database.employees,READ
2024-12-10 03:34:00,EMP146,ad_groups,READ
2024-12-01 13:09:00,EMP146,jira.projects,WRITE
2024-12-13 07:27:00,EMP146,ad_users,WRITE
2024-12-22 09:14:00,EMP147,firewall.rules,LIST
2024-12-04 22:52:00,EMP147,ssl.certificates,LIST
2024-12-04 03:14:00,EMP147,okta_users,EXECUTE
2024-12-11 02:39:00,EMP147,financial-records,READ
2024-12-02 02:57:00,EMP147,financial-records,DELETE
2024-12-17 05:27:00,EMP147,aws_iam,EXECUTE
2024-12-14 05:43:00,EMP147,vpn.gateway,WRITE
2024-12-20 21:19:00,EMP147,ssl.certificates,EXECUTE
2024-12-16 03:17:00,EMP147,financial-records,MODIFY
2024-12-23 08:51:00,EMP147,financial-records,READ
2024-12-21 04:49:00,EMP147,ad_users,WRITE
2024-12-15 04:24:00,EMP147,hr_database.performance_reviews,MODIFY
2024-12-19 02:07:00,EMP147,github.enterprise,LIST
2024-12-11 04:05:00,EMP147,hr_database.employees,WRITE
2024-12-11 12:22:00,EMP147,okta_users,LIST
2024-12-14 15:44:00,EMP147,production-secrets,DELETE
2024-12-21 04:51:00,EMP148,hr_database.performance_reviews,WRITE
2024-12-16 13:35:00,EMP148,customer-data,DELETE
2024-12-18 15:34:00,EMP148,confluence.wiki,WRITE
2024-12-23 02:37:00,EMP148,customer-data,LIST
2024-12-23 18:49:00,EMP148,jira.projects,MODIFY
2024-12-08 22:05:00,EMP148,okta_groups,EXECUTE
2024-12-01 06:54:00,EMP148,ad_users,EXECUTE
2024-12-04 15:08:00,EMP148,confluence.wiki,READ
2024-12-28 11:54:00,EMP148,financial-records,WRITE
2024-12-27 14:09:00,EMP148,hr_database.salaries,DELETE
2024-12-27 07:13:00,EMP148,production-secrets,WRITE
2024-12-04 23:08:00,EMP148,ad_groups,MODIFY
2024-12-01 12:46:00,EMP148,aws_iam,MODIFY
2024-12-23 11:03:00,EMP148,production-secrets,READ
2024-12-16 18:04:00,EMP148,ssl.certificates,DELETE
2024-12-12 00:09:00,EMP148,okta_users,WRITE
2024-12-01 07:04:00,EMP148,aws_s3_bucket,DELETE
2024-12-06 04:48:00,EMP148,production-secrets,LIST
2024-12-23 23:33:00,EMP148,aws_iam,EXECUTE
2024-12-11 13:46:00,EMP148,github.enterprise,LIST
2024-12-10 22:00:00,EMP148,firewall.rules,READ
2024-12-21 01:56:00,EMP148,aws_iam,READ
2024-12-06 05:32:00,EMP148,vpn.gateway,READ
2024-12-15 13:43:00,EMP148,customer-data,DELETE
2024-12-10 18:32:00,EMP148,hr_database.employees,MODIFY
2024-12-03 05:17:00,EMP149,production-secrets,DELETE
2024-12-07 04:47:00,EMP149,customer-data,LIST
2024-12-13 01:14:00,EMP149,vpn.gateway,WRITE
2024-12-03 19:53:00,EMP149,confluence.wiki,MODIFY
2024-12-21 15:20:00,EMP149,source-code,MODIFY
2024-12-02 12:10:00,EMP149,customer-data,EXECUTE
2024-12-09 13:12:00,EMP149,firewall.rules,READ
2024-12-20 02:23:00,EMP149,aws_ec2,EXECUTE
2024-12-06 07:18:00,EMP149,ad_users,DELETE
2024-12-20 02:13:00,EMP149,aws_ec2,READ
2024-12-07 06:35:00,EMP149,hr_database.salaries,MODIFY
2024-12-03 07:17:00,EMP149,ad_groups,DELETE
2024-12-16 18:50:00,EMP150,ad_groups,READ
2024-12-10 10:05:00,EMP150,ad_groups,READ
2024-12-17 09:25:00,EMP150,financial-records,WRITE
2024-12-12 12:46:00,EMP150,hr_database.performance_reviews,WRITE
2024-12-14 03:21:00,EMP150,ssl.certificates,MODIFY
2024-12-26 03:32:00,EMP150,jira.projects,WRITE
2024-12-13 18:50:00,EMP150,ad_users,LIST
2024-12-06 01:18:00,EMP150,dns.internal,WRITE
2024-12-21 14:05:00,EMP150,ssl.certificates,READ
2024-12-22 06:51:00,EMP150,okta_groups,MODIFY
2024-12-17 22:10:00,EMP150,aws_iam,DELETE
2024-12-25 20:33:00,EMP150,vpn.gateway,EXECUTE
2024-12-10 04:21:00,EMP150,source-code,EXECUTE
2024-12-23 13:02:00,EMP150,vpn.gateway,MODIFY
2024-12-20 07:13:00,EMP150,customer-data,DELETE
2024-12-21 04:36:00,EMP150,aws_s3_bucket,LIST
2024-12-25 00:09:00,EMP150,aws_ec2,EXECUTE
2024-12-04 02:31:00,EMP150,confluence.wiki,LIST
2024-12-10 05:59:00,EMP150,hr_database.performance_reviews,WRITE
2024-12-12 08:36:00,EMP150,aws_s3_bucket,EXECUTE
2024-12-23 02:11:00,EMP150,aws_s3_bucket,LIST
2024-12-25 15:16:00,EMP150,hr_database.employees,LIST
2024-12-19 04:07:00,EMP150,firewall.rules,LIST
2024-12-14 09:25:00,EMP151,financial-records,DELETE
2024-12-12 04:28:00,EMP151,ssl.certificates,DELETE
2024-12-03 10:23:00,EMP151,vpn.gateway,MODIFY
2024-12-09 16:28:00,EMP151,production-secrets,MODIFY
2024-12-02 19:41:00,EMP151,ad_groups,MODIFY
2024-12-18 22:52:00,EMP151,okta_groups,READ
2024-12-06 09:24:00,EMP152,aws_ec2,DELETE
2024-12-13 02:14:00,EMP152,customer-data,LIST
2024-12-15 02:22:00,EMP152,ssl.certificates,LIST
2024-12-27 17:57:00,EMP152,firewall.rules,LIST
2024-12-24 02:11:00,EMP152,aws_ec2,READ
2024-12-13 13:12:00,EMP152,customer-data,EXECUTE
2024-12-20 10:21:00,EMP152,aws_s3_bucket,LIST
2024-12-16 22:47:00,EMP152,okta_apps,READ
2024-12-18 14:02:00,EMP152,hr_database.employees,WRITE
2024-12-11 20:13:00,EMP153,aws_iam,DELETE
2024-12-13 19:49:00,EMP153,ad_groups,READ
2024-12-07 13:30:00,EMP153,financial-records,READ
2024-12-22 00:48:00,EMP153,okta_apps,LIST
2024-12-06 08:40:00,EMP153,hr_database.employees,READ
2024-12-13 02:17:00,EMP153,aws_iam,READ
2024-12-28 22:28:00,EMP153,hr_database.salaries,LIST
2024-12-09 06:42:00,EMP153,jira.projects,WRITE
2024-12-14 02:57:00,EMP153,ad_groups,EXECUTE
2024-12-12 05:12:00,EMP153,hr_database.salaries,LIST
2024-12-23 15:34:00,EMP153,github.enterprise,WRITE
2024-12-23 11:58:00,EMP153,production-secrets,DELETE
2024-12-26 00:35:00,EMP153,customer-data,DELETE
2024-12-22 02:46:00,EMP153,okta_apps,DELETE
2024-12-22 04:20:00,EMP153,vpn.gateway,MODIFY
2024-12-15 00:09:00,EMP153,hr_database.performance_reviews,WRITE
2024-12-26 10:07:00,EMP153,github.enterprise,MODIFY
2024-12-24 08:33:00,EMP153,production-secrets,READ
2024-12-15 04:40:00,EMP153,source-code,MODIFY
2024-12-07 03:02:00,EMP153,dns.internal,MODIFY
2024-12-25 22:34:00,EMP154,production-secrets,WRITE
2024-12-12 12:13:00,EMP154,vpn.gateway,WRITE
2024-12-01 21:36:00,EMP154,okta_apps,EXECUTE
2024-12-10 00:19:00,EMP154,financial-records,DELETE
2024-12-21 22:31:00,EMP154,aws_ec2,LIST
2024-12-12 13:22:00,EMP154,production-secrets,DELETE
2024-12-11 16:48:00,EMP154,production-secrets,READ
2024-12-12 14:27:00,EMP154,okta_users,WRITE
2024-12-18 19:10:00,EMP154,confluence.wiki,LIST
2024-12-22 09:54:00,EMP154,customer-data,MODIFY
2024-12-10 13:40:00,EMP154,ssl.certificates,MODIFY
2024-12-27 02:51:00,EMP155,aws_ec2,READ
2024-12-20 20:01:00,EMP155,aws_s3_bucket,LIST
2024-12-25 15:47:00,EMP155,aws_ec2,DELETE
2024-12-15 03:40:00,EMP155,confluence.wiki,DELETE
2024-12-10 01:42:00,EMP155,dns.internal,LIST
2024-12-15 07:49:00,EMP155,okta_apps,DELETE
2024-12-28 03:12:00,EMP155,customer-data,LIST
2024-12-15 11:50:00,EMP155,aws_ec2,LIST
2024-12-24 22:50:00,EMP155,firewall.rules,LIST
2024-12-08 11:50:00,EMP155,ad_users,DELETE
2024-12-22 08:56:00,EMP155,hr_database.salaries,EXECUTE
2024-12-08 13:43:00,EMP155,hr_database.salaries,READ
2024-12-01 01:00:00,EMP155,production-secrets,WRITE
2024-12-24 16:52:00,EMP155,financial-records,DELETE
2024-12-19 10:10:00,EMP155,hr_database.performance_reviews,LIST
2024-12-07 17:25:00,EMP155,okta_groups,DELETE
2024-12-02 12:53:00,EMP155,firewall.rules,DELETE
2024-12-13 04:40:00,EMP155,production-secrets,MODIFY
2024-12-11 12:57:00,EMP155,okta_users,DELETE
2024-12-04 13:14:00,EMP155,okta_users,MODIFY
2024-12-21 16:07:00,EMP155,aws_iam,DELETE
2024-12-09 20:58:00,EMP155,customer-data,DELETE
2024-12-03 10:13:00,EMP155,okta_users,READ
2024-12-21 13:00:00,EMP155,ad_users,DELETE
2024-12-18 19:45:00,EMP156,ad_users,READ
2024-12-24 12:01:00,EMP156,dns.internal,MODIFY
2024-12-21 14:40:00,EMP156,aws_iam,EXECUTE
2024-12-08 07:41:00,EMP156,okta_users,EXECUTE
2024-12-08 17:53:00,EMP156,okta_apps,MODIFY
2024-12-02 08:42:00,EMP156,customer-data,EXECUTE
2024-12-01 04:40:00,EMP156,aws_s3_bucket,MODIFY
2024-12-15 03:07:00,EMP156,dns.internal,DELETE
2024-12-10 03:09:00,EMP156,aws_ec2,EXECUTE
2024-12-28 02:31:00,EMP157,aws_s3_bucket,EXECUTE
2024-12-16 12:06:00,EMP157,okta_apps,READ
2024-12-21 02:31:00,EMP157,production-secrets,READ
2024-12-13 21:26:00,EMP157,okta_apps,EXECUTE
2024-12-06 14:51:00,EMP157,firewall.rules,WRITE
2024-12-06 00:57:00,EMP157,hr_database.salaries,MODIFY
2024-12-28 20:38:00,EMP157,dns.internal,READ
2024-12-16 10:22:00,EMP157,aws_ec2,DELETE
2024-12-06 17:00:00,EMP157,vpn.gateway,DELETE
2024-12-20 03:12:00,EMP157,hr_database.employees,READ
2024-12-25 16:32:00,EMP158,ad_users,WRITE
2024-12-07 11:07:00,EMP158,okta_apps,READ
2024-12-03 04:14:00,EMP158,hr_database.performance_reviews,MODIFY
2024-12-16 08:17:00,EMP158,aws_iam,WRITE
2024-12-18 11:45:00,EMP158,aws_s3_bucket,MODIFY
2024-12-26 14:47:00,EMP158,hr_database.salaries,LIST
2024-12-07 16:25:00,EMP158,production-secrets,EXECUTE
2024-12-28 06:43:00,EMP158,okta_users,MODIFY
2024-12-19 12:06:00,EMP158,hr_database.employees,DELETE
2024-12-07 05:50:00,EMP158,hr_database.salaries,MODIFY
2024-12-15 13:56:00,EMP158,github.enterprise,LIST
2024-12-27 23:17:00,EMP158,vpn.gateway,EXECUTE
2024-12-13 03:38:00,EMP158,vpn.gateway,LIST
2024-12-12 18:22:00,EMP158,okta_apps,MODIFY
2024-12-02 14:10:00,EMP158,aws_s3_bucket,DELETE
2024-12-10 18:26:00,EMP158,hr_database.employees,DELETE
2024-12-13 16:22:00,EMP158,firewall.rules,READ
2024-12-11 05:51:00,EMP158,aws_ec2,LIST
2024-12-03 11:15:00,EMP158,okta_users,WRITE
2024-12-05 11:23:00,EMP158,ssl.certificates,EXECUTE
2024-12-23 00:20:00,EMP158,aws_ec2,READ
2024-12-19 06:29:00,EMP158,hr_database.performance_reviews,EXECUTE
2024-12-10 02:24:00,EMP159,confluence.wiki,DELETE
2024-12-04 16:13:00,EMP159,okta_apps,DELETE
2024-12-26 22:38:00,EMP159,hr_database.employees,MODIFY
2024-12-21 18:57:00,EMP159,aws_s3_bucket,LIST
2024-12-27 13:20:00,EMP159,ssl.certificates,EXECUTE
2024-12-26 06:03:00,EMP159,okta_apps,LIST
2024-12-14 01:17:00,EMP159,github.enterprise,READ
2024-12-20 14:10:00,EMP159,aws_ec2,EXECUTE
2024-12-19 12:15:00,EMP159,dns.internal,READ
2024-12-26 00:41:00,EMP159,hr_database.salaries,DELETE
2024-12-05 14:18:00,EMP159,ad_users,LIST
2024-12-17 17:58:00,EMP159,ad_groups,READ
2024-12-16 00:04:00,EMP160,firewall.rules,READ
2024-12-09 23:19:00,EMP160,production-secrets,EXECUTE
2024-12-18 12:05:00,EMP160,financial-records,EXECUTE
2024-12-13 19:03:00,EMP160,github.enterprise,EXECUTE
2024-12-21 15:54:00,EMP160,source-code,READ
2024-12-01 19:06:00,EMP160,financial-records,WRITE
2024-12-04 00:08:00,EMP160,ad_groups,EXECUTE
2024-12-03 07:10:00,EMP160,production-secrets,WRITE
2024-12-23 17:00:00,EMP160,financial-records,READ
2024-12-02 01:07:00,EMP160,hr_database.employees,EXECUTE
2024-12-23 08:21:00,EMP160,aws_s3_bucket,DELETE
2024-12-06 08:44:00,EMP160,customer-data,WRITE
2024-12-05 14:07:00,EMP160,dns.internal,EXECUTE
2024-12-28 18:56:00,EMP160,aws_iam,LIST
2024-12-04 14:42:00,EMP160,firewall.rules,DELETE
2024-12-22 18:30:00,EMP161,okta_groups,LIST
2024-12-24 10:49:00,EMP161,hr_database.employees,LIST
2024-12-25 02:16:00,EMP161,okta_groups,EXECUTE
2024-12-27 11:35:00,EMP161,aws_s3_bucket,WRITE
2024-12-28 20:47:00,EMP161,ssl.certificates,WRITE
2024-12-02 02:31:00,EMP161,aws_s3_bucket,WRITE
2024-12-15 21:13:00,EMP161,ad_users,LIST
2024-12-11 15:06:00,EMP161,okta_apps,WRITE
2024-12-28 16:32:00,EMP161,dns.internal,EXECUTE
2024-12-21 22:29:00,EMP161,hr_database.salaries,WRITE
2024-12-05 03:58:00,EMP161,jira.projects,WRITE
2024-12-28 12:28:00,EMP161,financial-records,DELETE
2024-12-13 06:49:00,EMP161,jira.projects,WRITE
2024-12-06 08:27:00,EMP161,aws_s3_bucket,MODIFY
2024-12-04 18:41:00,EMP161,hr_database.salaries,WRITE
2024-12-04 03:47:00,EMP161,source-code,WRITE
2024-12-09 14:11:00,EMP161,ad_users,READ
2024-12-15 21:33:00,EMP161,github.enterprise,EXECUTE
2024-12-18 03:59:00,EMP161,hr_database.employees,READ
2024-12-05 13:13:00,EMP161,financial-records,LIST
2024-12-11 13:32:00,EMP161,jira.projects,READ
2024-12-02 11:06:00,EMP162,hr_database.employees,MODIFY
2024-12-14 23:59:00,EMP162,customer-data,WRITE
2024-12-06 06:25:00,EMP162,hr_database.salaries,DELETE
2024-12-16 16:38:00,EMP162,hr_database.employees,DELETE
2024-12-02 03:43:00,EMP162,production-secrets,MODIFY
2024-12-04 03:14:00,EMP162,okta_groups,READ
2024-12-08 18:17:00,EMP162,ad_groups,READ
2024-12-08 03:17:00,EMP162,confluence.wiki,DELETE
2024-12-04 12:25:00,EMP162,customer-data,WRITE
2024-12-06 15:13:00,EMP162,hr_database.employees,WRITE
2024-12-23 20:18:00,EMP162,financial-records,DELETE
2024-12-04 23:00:00,EMP162,hr_database.salaries,WRITE
2024-12-16 22:39:00,EMP162,jira.projects,MODIFY
2024-12-06 22:15:00,EMP162,hr_database.salaries,EXECUTE
2024-12-06 02:10:00,EMP162,ssl.certificates,EXECUTE
2024-12-22 04:00:00,EMP162,source-code,LIST
2024-12-06 10:01:00,EMP162,production-secrets,EXECUTE
2024-12-25 05:43:00,EMP162,aws_s3_bucket,READ
2024-12-19 11:30:00,EMP162,vpn.gateway,READ
2024-12-02 15:07:00,EMP163,okta_groups,READ
2024-12-27 21:18:00,EMP163,dns.internal,WRITE
2024-12-25 16:10:00,EMP163,jira.projects,WRITE
2024-12-26 03:19:00,EMP163,aws_ec2,MODIFY
2024-12-24 14:31:00,EMP163,hr_database.performance_reviews,EXECUTE
2024-12-16 08:42:00,EMP163,confluence.wiki,EXECUTE
2024-12-27 14:00:00,EMP163,financial-records,EXECUTE
2024-12-17 22:21:00,EMP163,hr_database.salaries,MODIFY
2024-12-09 15:07:00,EMP163,vpn.gateway,MODIFY
2024-12-01 23:40:00,EMP163,jira.projects,WRITE
2024-12-05 07:42:00,EMP163,production-secrets,EXECUTE
2024-12-19 00:15:00,EMP163,github.enterprise,MODIFY
2024-12-24 11:13:00,EMP163,production-secrets,READ
2024-12-04 12:40:00,EMP163,okta_apps,EXECUTE
2024-12-15 21:34:00,EMP163,firewall.rules,DELETE
2024-12-22 08:58:00,EMP163,okta_users,EXECUTE
2024-12-14 12:37:00,EMP163,hr_database.performance_reviews,EXECUTE
2024-12-19 06:02:00,EMP163,hr_database.salaries,DELETE
2024-12-14 19:07:00,EMP163,hr_database.performance_reviews,LIST
2024-12-04 11:18:00,EMP163,dns.internal,READ
2024-12-22 04:29:00,EMP164,ssl.certificates,WRITE
2024-12-18 09:39:00,EMP164,jira.projects,MODIFY
2024-12-10 09:31:00,EMP164,okta_users,READ
2024-12-02 00:29:00,EMP164,hr_database.salaries,WRITE
2024-12-02 18:07:00,EMP164,hr_database.salaries,LIST
2024-12-12 00:27:00,EMP164,hr_database.salaries,MODIFY
2024-12-05 01:16:00,EMP164,ad_users,EXECUTE
2024-12-25 16:42:00,EMP164,hr_database.salaries,DELETE
2024-12-09 02:45:00,EMP164,aws_iam,WRITE
2024-12-03 13:37:00,EMP164,okta_apps,EXECUTE
2024-12-12 01:30:00,EMP164,okta_groups,WRITE
2024-12-14 20:24:00,EMP164,ssl.certificates,LIST
2024-12-10 08:58:00,EMP164,aws_ec2,DELETE
2024-12-14 05:36:00,EMP164,hr_database.salaries,MODIFY
2024-12-22 18:08:00,EMP164,hr_database.performance_reviews,WRITE
2024-12-18 04:26:00,EMP164,hr_database.employees,WRITE
2024-12-10 09:05:00,EMP164,hr_database.salaries,DELETE
2024-12-06 14:34:00,EMP164,firewall.rules,LIST
2024-12-17 03:08:00,EMP164,production-secrets,LIST
2024-12-22 16:59:00,EMP164,hr_database.performance_reviews,MODIFY
2024-12-15 11:27:00,EMP165,source-code,LIST
2024-12-18 14:01:00,EMP165,production-secrets,READ
2024-12-05 02:48:00,EMP165,production-secrets,DELETE
2024-12-17 07:37:00,EMP165,hr_database.salaries,EXECUTE
2024-12-19 19:34:00,EMP165,aws_iam,EXECUTE
2024-12-13 12:08:00,EMP165,ad_groups,MODIFY
2024-12-25 14:51:00,EMP165,ad_users,DELETE
2024-12-02 01:05:00,EMP165,source-code,EXECUTE
2024-12-20 03:21:00,EMP165,firewall.rules,READ
2024-12-23 18:30:00,EMP165,hr_database.salaries,EXECUTE
2024-12-19 03:47:00,EMP165,ad_groups,MODIFY
2024-12-02 23:45:00,EMP165,jira.projects,MODIFY
2024-12-18 16:09:00,EMP165,okta_apps,MODIFY
2024-12-22 04:14:00,EMP165,github.enterprise,MODIFY
2024-12-10 09:40:00,EMP165,aws_iam,MODIFY
2024-12-23 15:39:00,EMP165,ad_users,WRITE
2024-12-20 00:09:00,EMP166,aws_s3_bucket,READ
2024-12-07 03:15:00,EMP166,jira.projects,READ
2024-12-17 00:53:00,EMP166,github.enterprise,LIST
2024-12-04 01:59:00,EMP166,customer-data,EXECUTE
2024-12-27 15:11:00,EMP166,customer-data,WRITE
2024-12-20 08:52:00,EMP166,confluence.wiki,MODIFY
2024-12-04 21:39:00,EMP166,source-code,LIST
2024-12-06 20:01:00,EMP166,aws_iam,WRITE
2024-12-23 16:47:00,EMP167,okta_users,DELETE
2024-12-10 15:30:00,EMP167,okta_apps,EXECUTE
2024-12-16 03:37:00,EMP167,ssl.certificates,EXECUTE
2024-12-13 08:25:00,EMP167,ssl.certificates,MODIFY
2024-12-27 14:26:00,EMP167,aws_ec2,LIST
2024-12-15 00:18:00,EMP167,aws_iam,READ
2024-12-19 12:00:00,EMP167,dns.internal,EXECUTE
2024-12-22 20:41:00,EMP167,ad_groups,DELETE
2024-12-12 01:58:00,EMP167,source-code,WRITE
2024-12-09 23:29:00,EMP167,source-code,READ
2024-12-28 11:32:00,EMP167,okta_users,DELETE
2024-12-23 11:57:00,EMP167,okta_apps,DELETE
2024-12-21 02:11:00,EMP168,jira.projects,WRITE
2024-12-19 20:46:00,EMP168,financial-records,EXECUTE
2024-12-26 22:54:00,EMP168,source-code,WRITE
2024-12-13 21:19:00,EMP168,hr_database.employees,READ
2024-12-16 15:24:00,EMP168,firewall.rules,DELETE
2024-12-23 05:36:00,EMP168,ssl.certificates,DELETE
2024-12-05 16:16:00,EMP168,ssl.certificates,MODIFY
2024-12-12 18:37:00,EMP168,hr_database.performance_reviews,DELETE
2024-12-02 12:04:00,EMP168,vpn.gateway,READ
2024-12-22 07:06:00,EMP168,okta_users,READ
2024-12-11 21:30:00,EMP168,github.enterprise,WRITE
2024-12-06 03:57:00,EMP168,okta_groups,MODIFY
2024-12-03 13:59:00,EMP168,customer-data,READ
2024-12-02 08:07:00,EMP168,vpn.gateway,MODIFY
2024-12-12 14:48:00,EMP168,aws_s3_bucket,DELETE
2024-12-06 00:59:00,EMP168,firewall.rules,EXECUTE
2024-12-13 22:28:00,EMP168,aws_ec2,WRITE
2024-12-07 17:12:00,EMP169,dns.internal,EXECUTE
2024-12-10 14:43:00,EMP169,github.enterprise,WRITE
2024-12-14 23:10:00,EMP169,okta_apps,DELETE
2024-12-01 02:37:00,EMP169,okta_apps,MODIFY
2024-12-02 03:13:00,EMP169,ssl.certificates,WRITE
2024-12-14 11:49:00,EMP169,ad_users,DELETE
2024-12-06 02:21:00,EMP169,confluence.wiki,MODIFY
2024-12-07 16:31:00,EMP169,firewall.rules,WRITE
2024-12-12 15:32:00,EMP169,dns.internal,EXECUTE
2024-12-05 17:54:00,EMP169,vpn.gateway,READ
2024-12-13 13:40:00,EMP169,source-code,READ
2024-12-26 02:08:00,EMP169,dns.internal,DELETE
2024-12-16 03:07:00,EMP169,hr_database.salaries,WRITE
2024-12-11 19:34:00,EMP169,ad_groups,READ
2024-12-27 09:59:00,EMP169,okta_groups,EXECUTE
2024-12-03 22:22:00,EMP169,customer-data,WRITE
2024-12-19 02:34:00,EMP169,hr_database.salaries,WRITE
2024-12-10 19:32:00,EMP169,jira.projects,LIST
2024-12-23 01:34:00,EMP169,vpn.gateway,READ
2024-12-09 15:59:00,EMP169,dns.internal,MODIFY
2024-12-14 01:21:00,EMP169,ad_users,EXECUTE
2024-12-25 10:56:00,EMP169,okta_apps,READ
2024-12-27 06:35:00,EMP169,aws_iam,MODIFY
2024-12-02 21:58:00,EMP169,hr_database.performance_reviews,WRITE
2024-12-19 02:51:00,EMP169,github.enterprise,DELETE
2024-12-20 02:26:00,EMP170,financial-records,MODIFY
2024-12-18 02:56:00,EMP170,vpn.gateway,LIST
2024-12-02 08:46:00,EMP170,aws_iam,READ
2024-12-08 15:32:00,EMP170,ad_groups,MODIFY
2024-12-10 13:30:00,EMP170,financial-records,WRITE
2024-12-25 01:01:00,EMP170,ad_users,WRITE
2024-12-22 12:43:00,EMP171,vpn.gateway,MODIFY
2024-12-02 17:30:00,EMP171,ad_users,LIST
2024-12-14 22:08:00,EMP171,customer-data,MODIFY
2024-12-04 17:08:00,EMP171,production-secrets,LIST
2024-12-12 19:57:00,EMP171,aws_ec2,EXECUTE
2024-12-02 10:27:00,EMP171,okta_apps,WRITE
2024-12-01 02:37:00,EMP171,okta_groups,WRITE
2024-12-26 23:48:00,EMP171,production-secrets,DELETE
2024-12-01 01:51:00,EMP171,dns.internal,MODIFY
2024-12-02 01:04:00,EMP171,okta_groups,WRITE
2024-12-02 05:18:00,EMP171,source-code,EXECUTE
2024-12-08 19:41:00,EMP171,financial-records,EXECUTE
2024-12-16 19:25:00,EMP171,aws_iam,MODIFY
2024-12-03 21:04:00,EMP171,aws_ec2,EXECUTE
2024-12-23 06:31:00,EMP171,confluence.wiki,MODIFY
2024-12-23 07:28:00,EMP171,financial-records,EXECUTE
2024-12-28 17:18:00,EMP171,financial-records,MODIFY
2024-12-09 16:57:00,EMP171,okta_groups,EXECUTE
2024-12-02 16:06:00,EMP171,confluence.wiki,EXECUTE
2024-12-16 22:39:00,EMP171,production-secrets,EXECUTE
2024-12-05 06:58:00,EMP171,aws_s3_bucket,DELETE
2024-12-18 09:47:00,EMP171,okta_groups,WRITE
2024-12-26 23:52:00,EMP172,financial-records,WRITE
2024-12-15 07:44:00,EMP172,ad_groups,MODIFY
2024-12-16 03:01:00,EMP172,source-code,READ
2024-12-13 08:37:00,EMP172,hr_database.employees,EXECUTE
2024-12-28 01:17:00,EMP172,aws_s3_bucket,DELETE
2024-12-28 15:01:00,EMP172,customer-data,LIST
2024-12-08 14:02:00,EMP172,customer-data,WRITE
2024-12-14 05:42:00,EMP172,customer-data,DELETE
2024-12-18 09:02:00,EMP173,ssl.certificates,EXECUTE
2024-12-11 19:48:00,EMP173,ad_users,EXECUTE
2024-12-01 06:48:00,EMP173,dns.internal,EXECUTE
2024-12-14 13:55:00,EMP173,vpn.gateway,MODIFY
